GeneSet_ID	gene_ID	N	M	n	m	p_value	FDR_q_value
hsa05203	11004	155	25	13	3	0.3502631775192237	0.4670175700256316
hsa05206	11004	155	25	4	2	0.12222854877403959	0.30721966205837176
hsa05207	11004	155	25	5	2	0.18368817134726093	0.3339784933586562
hsa05210	11004	155	25	2	1	0.2974444909928782	0.4102682634384527
hsa05221	11004	155	25	3	1	0.41224114279142743	0.4711327346187742
hsa00260	22936	155	11	1	1	0.07096774193548387	0.23064516129032256
hsa00480	22936	155	11	2	1	0.13732718894009213	0.23803379416282638
hsa00520	22936	155	11	2	1	0.13732718894009213	0.23803379416282638
hsa00630	22936	155	11	1	1	0.07096774193548387	0.23064516129032256
hsa00790	22936	155	11	2	1	0.13732718894009213	0.23803379416282638
hsa01100	22936	155	11	24	3	0.2311677485810027	0.3005180731553035
hsa01200	22936	155	11	1	1	0.07096774193548387	0.23064516129032256
hsa01240	22936	155	11	4	1	0.2572912356793311	0.30720029267864374
hsa01250	22936	155	11	1	1	0.07096774193548387	0.23064516129032256
hsa01523	22936	155	11	3	1	0.19934941718622926	0.27279393930747164
hsa03250	22936	155	11	5	1	0.311395847649711	0.3520126973431516
hsa04110	22936	155	11	14	2	0.25993870918962164	0.30720029267864374
hsa04114	22936	155	11	7	1	0.40900202011708064	0.42536210092176385
hsa04141	22936	155	11	6	3	0.0048030464842251895	0.12487920858985492
hsa04151	22936	155	11	3	1	0.19934941718622926	0.27279393930747164
hsa04657	22936	155	11	2	1	0.13732718894009213	0.23803379416282638
hsa04659	22936	155	11	2	1	0.13732718894009213	0.23803379416282638
hsa04914	22936	155	11	7	1	0.40900202011708064	0.42536210092176385
hsa04915	22936	155	11	1	1	0.07096774193548387	0.23064516129032256
hsa04918	22936	155	11	1	1	0.07096774193548387	0.23064516129032256
hsa05132	22936	155	11	2	1	0.13732718894009213	0.23803379416282638
hsa05200	22936	155	11	9	1	0.49386494019219734	0.49386494019219734
hsa05207	22936	155	11	5	2	0.040872787797811755	0.23064516129032256
hsa05215	22936	155	11	3	1	0.19934941718622926	0.27279393930747164
hsa05417	22936	155	11	3	1	0.19934941718622926	0.27279393930747164
hsa05418	22936	155	11	2	1	0.13732718894009213	0.23803379416282638
hsa03008	100169761	155	16	18	16	6.427397827160553e-20	6.427397827160553e-20
hsa03010	100169761	155	16	17	16	7.141553141289504e-21	1.428310628257901e-20
hsa00230	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa00240	7184	155	20	4	1	0.4278937381404173	0.5110952983343873
hsa00260	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa00480	7184	155	20	2	2	0.015919564306661083	0.17113531629660664
hsa00520	7184	155	20	2	1	0.24214495182237117	0.3590425147711021
hsa00630	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa00760	7184	155	20	2	1	0.24214495182237117	0.3590425147711021
hsa00983	7184	155	20	3	1	0.34121097119199584	0.4446082351895703
hsa01100	7184	155	20	24	5	0.17352539336181844	0.3553139006932473
hsa01200	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa01232	7184	155	20	4	1	0.4278937381404173	0.5110952983343873
hsa01250	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa03030	7184	155	20	4	3	0.006863155819512554	0.1475578501195199
hsa03060	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa03250	7184	155	20	5	1	0.5036694019628787	0.5699416916948364
hsa03410	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa03450	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa04020	7184	155	20	2	1	0.24214495182237117	0.3590425147711021
hsa04060	7184	155	20	3	2	0.0440129130831218	0.27741935483870966
hsa04110	7184	155	20	14	4	0.08604226249126466	0.27741935483870966
hsa04114	7184	155	20	7	1	0.6275854975802002	0.6425280094273479
hsa04115	7184	155	20	4	1	0.4278937381404173	0.5110952983343873
hsa04141	7184	155	20	6	4	0.002631527839816667	0.11315569711211668
hsa04151	7184	155	20	3	1	0.34121097119199584	0.4446082351895703
hsa04640	7184	155	20	5	1	0.5036694019628787	0.5699416916948364
hsa04657	7184	155	20	2	1	0.24214495182237117	0.3590425147711021
hsa04659	7184	155	20	2	1	0.24214495182237117	0.3590425147711021
hsa04672	7184	155	20	2	2	0.015919564306661083	0.17113531629660664
hsa04914	7184	155	20	7	1	0.6275854975802002	0.6425280094273479
hsa04915	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa04918	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa04921	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa04970	7184	155	20	2	1	0.24214495182237117	0.3590425147711021
hsa04972	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa05012	7184	155	20	6	1	0.5698468150344949	0.62829264221752
hsa05022	7184	155	20	7	1	0.6275854975802002	0.6425280094273479
hsa05132	7184	155	20	2	1	0.24214495182237117	0.3590425147711021
hsa05200	7184	155	20	9	1	0.7217333079915305	0.7217333079915305
hsa05207	7184	155	20	5	2	0.12479108285057239	0.27741935483870966
hsa05215	7184	155	20	3	1	0.34121097119199584	0.4446082351895703
hsa05340	7184	155	20	1	1	0.12903225806451613	0.27741935483870966
hsa05417	7184	155	20	3	1	0.34121097119199584	0.4446082351895703
hsa05418	7184	155	20	2	1	0.24214495182237117	0.3590425147711021
hsa01521	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa04010	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa04012	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa04014	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa04015	23531	155	8	2	2	0.0023460410557184746	0.04692082111436949
hsa04020	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa04066	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa04068	23531	155	8	4	1	0.1927403466402767	0.22239270766185773
hsa04072	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa04145	23531	155	8	5	2	0.021665453213050613	0.13464235624123422
hsa04151	23531	155	8	3	2	0.006854119947099075	0.0822494393651889
hsa04360	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa04380	23531	155	8	4	1	0.1927403466402767	0.22239270766185773
hsa04510	23531	155	8	2	2	0.0023460410557184746	0.04692082111436949
hsa04512	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa04540	23531	155	8	3	2	0.006854119947099075	0.0822494393651889
hsa04550	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa04610	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa04611	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa04613	23531	155	8	13	1	0.5122256088827779	0.5122256088827779
hsa04630	23531	155	8	3	1	0.14789258812029213	0.20167171107312565
hsa04640	23531	155	8	5	1	0.23550906999708326	0.26167674444120365
hsa04726	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa04810	23531	155	8	2	2	0.0023460410557184746	0.04692082111436949
hsa04910	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa04919	23531	155	8	3	1	0.14789258812029213	0.20167171107312565
hsa05010	23531	155	8	8	2	0.056002772324277965	0.1400069308106949
hsa05012	23531	155	8	6	1	0.2762819195972388	0.30139845774244234
hsa05014	23531	155	8	4	1	0.1927403466402767	0.22239270766185773
hsa05016	23531	155	8	4	1	0.1927403466402767	0.22239270766185773
hsa05020	23531	155	8	4	1	0.1927403466402767	0.22239270766185773
hsa05022	23531	155	8	7	2	0.043137840004402996	0.13464235624123422
hsa05130	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa05132	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa05160	23531	155	8	12	1	0.48332045977953497	0.49151233197918814
hsa05163	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa05165	23531	155	8	10	2	0.0853189314483414	0.15131964809384166
hsa05168	23531	155	8	9	1	0.38741543115347626	0.40780571700365925
hsa05171	23531	155	8	11	1	0.4529275456489194	0.4685457368781925
hsa05200	23531	155	8	9	1	0.38741543115347626	0.40780571700365925
hsa05205	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa05206	23531	155	8	4	1	0.1927403466402767	0.22239270766185773
hsa05207	23531	155	8	5	1	0.23550906999708326	0.26167674444120365
hsa05208	23531	155	8	4	1	0.1927403466402767	0.22239270766185773
hsa05210	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa05212	23531	155	8	3	1	0.14789258812029213	0.20167171107312565
hsa05213	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa05214	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa05215	23531	155	8	3	1	0.14789258812029213	0.20167171107312565
hsa05218	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa05219	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa05223	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa05224	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa05226	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa05231	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa05235	23531	155	8	4	1	0.1927403466402767	0.22239270766185773
hsa05410	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa05412	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa05414	23531	155	8	1	1	0.05161290322580645	0.13464235624123422
hsa05418	23531	155	8	2	1	0.10087976539589442	0.15131964809384166
hsa00230	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa00240	54855	155	25	4	1	0.50891200746389	0.6361400093298625
hsa00260	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa00480	54855	155	25	2	2	0.025136154168412233	0.27649769585253453
hsa00520	54855	155	25	2	1	0.2974444909928782	0.5112327188940093
hsa00630	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa00760	54855	155	25	2	1	0.2974444909928782	0.5112327188940093
hsa00983	54855	155	25	3	1	0.41224114279142743	0.5668315713382127
hsa01100	54855	155	25	24	5	0.3374049507054401	0.5458021261411531
hsa01200	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa01232	54855	155	25	4	1	0.50891200746389	0.6361400093298625
hsa01250	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa03030	54855	155	25	4	3	0.013473826017519215	0.24702014365451894
hsa03060	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa03250	54855	155	25	5	1	0.5902179664930473	0.7056953947199478
hsa03410	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa03450	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa04020	54855	155	25	2	1	0.2974444909928782	0.5112327188940093
hsa04060	54855	155	25	3	2	0.06785118739577942	0.40322580645161293
hsa04068	54855	155	25	4	1	0.50891200746389	0.6361400093298625
hsa04110	54855	155	25	14	7	0.001998981174751228	0.10994396461131756
hsa04114	54855	155	25	7	2	0.3147380983300958	0.5245634972168264
hsa04115	54855	155	25	4	2	0.12222854877403959	0.40322580645161293
hsa04141	54855	155	25	6	4	0.006479592927806278	0.17818880551467267
hsa04151	54855	155	25	3	1	0.41224114279142743	0.5668315713382127
hsa04152	54855	155	25	3	1	0.41224114279142743	0.5668315713382127
hsa04218	54855	155	25	7	3	0.0837200391718138	0.40322580645161293
hsa04512	54855	155	25	2	1	0.2974444909928782	0.5112327188940093
hsa04640	54855	155	25	5	1	0.5902179664930473	0.7056953947199478
hsa04657	54855	155	25	2	1	0.2974444909928782	0.5112327188940093
hsa04659	54855	155	25	2	1	0.2974444909928782	0.5112327188940093
hsa04672	54855	155	25	2	2	0.025136154168412233	0.27649769585253453
hsa04914	54855	155	25	7	3	0.0837200391718138	0.40322580645161293
hsa04915	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa04918	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa04921	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa04970	54855	155	25	2	1	0.2974444909928782	0.5112327188940093
hsa04972	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa05012	54855	155	25	6	1	0.6585149720775394	0.7706026268992483
hsa05022	54855	155	25	7	1	0.7158111177021134	0.7873922294723247
hsa05132	54855	155	25	2	1	0.2974444909928782	0.5112327188940093
hsa05161	54855	155	25	8	1	0.7638159964686483	0.8078823039572242
hsa05165	54855	155	25	10	1	0.837547839897036	0.8691534187610751
hsa05166	54855	155	25	7	1	0.7158111177021134	0.7873922294723247
hsa05169	54855	155	25	11	1	0.8655568330182366	0.8815856632593151
hsa05170	54855	155	25	7	1	0.7158111177021134	0.7873922294723247
hsa05200	54855	155	25	9	2	0.44247721615388397	0.5935669972796004
hsa05202	54855	155	25	8	1	0.7638159964686483	0.8078823039572242
hsa05203	54855	155	25	13	1	0.908321146524965	0.908321146524965
hsa05207	54855	155	25	5	2	0.18368817134726093	0.43925432278692833
hsa05215	54855	155	25	3	1	0.41224114279142743	0.5668315713382127
hsa05221	54855	155	25	3	1	0.41224114279142743	0.5668315713382127
hsa05340	54855	155	25	1	1	0.16129032258064518	0.40322580645161293
hsa05417	54855	155	25	3	1	0.41224114279142743	0.5668315713382127
hsa05418	54855	155	25	2	1	0.2974444909928782	0.5112327188940093
hsa00512	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa00532	80267	155	20	2	1	0.24214495182237117	0.4261751152073732
hsa00561	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa00564	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa00600	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa01100	80267	155	20	24	3	0.6335956320332206	0.7336370476174132
hsa02010	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa03008	80267	155	20	18	1	0.9290626061927594	0.9290626061927594
hsa03018	80267	155	20	2	2	0.015919564306661083	0.33396584440227706
hsa04114	80267	155	20	7	1	0.6275854975802002	0.7336370476174132
hsa04120	80267	155	20	4	1	0.4278937381404173	0.5714846101963046
hsa04141	80267	155	20	6	1	0.5698468150344949	0.7163788531862222
hsa04145	80267	155	20	5	1	0.5036694019628787	0.6518074613637254
hsa04150	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa04330	80267	155	20	2	1	0.24214495182237117	0.4261751152073732
hsa04540	80267	155	20	3	1	0.34121097119199584	0.5361886690159935
hsa04550	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa04610	80267	155	20	2	1	0.24214495182237117	0.4261751152073732
hsa04613	80267	155	20	13	1	0.8466622125666421	0.8869794607841012
hsa04621	80267	155	20	15	1	0.8869457387827775	0.907572383870749
hsa04724	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa04726	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa04727	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa04910	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa04914	80267	155	20	7	1	0.6275854975802002	0.7336370476174132
hsa04919	80267	155	20	3	1	0.34121097119199584	0.5361886690159935
hsa04936	80267	155	20	2	1	0.24214495182237117	0.4261751152073732
hsa04974	80267	155	20	2	1	0.24214495182237117	0.4261751152073732
hsa04975	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa04979	80267	155	20	2	1	0.24214495182237117	0.4261751152073732
hsa05010	80267	155	20	8	3	0.0677543526269082	0.33396584440227706
hsa05012	80267	155	20	6	2	0.17278233660479783	0.422356822811728
hsa05014	80267	155	20	4	1	0.4278937381404173	0.5714846101963046
hsa05016	80267	155	20	4	1	0.4278937381404173	0.5714846101963046
hsa05020	80267	155	20	4	1	0.4278937381404173	0.5714846101963046
hsa05022	80267	155	20	7	3	0.04620137871613606	0.33396584440227706
hsa05034	80267	155	20	8	1	0.6779117816909841	0.7648235485744436
hsa05120	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa05130	80267	155	20	1	1	0.12903225806451613	0.33396584440227706
hsa05132	80267	155	20	2	1	0.24214495182237117	0.4261751152073732
hsa05171	80267	155	20	11	2	0.42861345764722847	0.5714846101963046
hsa05203	80267	155	20	13	1	0.8466622125666421	0.8869794607841012
hsa05322	80267	155	20	10	1	0.7598520329241975	0.8358372362166172
hsa05417	80267	155	20	3	1	0.34121097119199584	0.5361886690159935
hsa00190	1955	155	21	3	1	0.35585072738772916	0.477856691063522
hsa00512	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa00532	1955	155	21	2	1	0.25337243401759524	0.4106380827181716
hsa00561	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa00564	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa00590	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa00600	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa01100	1955	155	21	24	5	0.20330826206950056	0.4106380827181716
hsa02010	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa03008	1955	155	21	18	1	0.9385209253670581	0.9385209253670581
hsa03018	1955	155	21	2	2	0.01759530791788856	0.2067448680351906
hsa03250	1955	155	21	5	1	0.5220520167049942	0.6134111196283683
hsa04114	1955	155	21	7	1	0.6468958791871529	0.6910024164044587
hsa04120	1955	155	21	4	1	0.4448450347881086	0.5650734225686784
hsa04141	1955	155	21	6	1	0.5889647343662952	0.6751546954930701
hsa04145	1955	155	21	5	1	0.5220520167049942	0.6134111196283683
hsa04150	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa04330	1955	155	21	2	1	0.25337243401759524	0.4106380827181716
hsa04540	1955	155	21	3	1	0.35585072738772916	0.477856691063522
hsa04614	1955	155	21	2	1	0.25337243401759524	0.4106380827181716
hsa04621	1955	155	21	15	1	0.8995073233624689	0.9190618303920878
hsa04640	1955	155	21	5	1	0.5220520167049942	0.6134111196283683
hsa04714	1955	155	21	3	1	0.35585072738772916	0.477856691063522
hsa04724	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa04726	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa04727	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa04910	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa04914	1955	155	21	7	1	0.6468958791871529	0.6910024164044587
hsa04919	1955	155	21	3	1	0.35585072738772916	0.477856691063522
hsa04936	1955	155	21	2	1	0.25337243401759524	0.4106380827181716
hsa04974	1955	155	21	2	2	0.01759530791788856	0.2067448680351906
hsa04975	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa04979	1955	155	21	2	1	0.25337243401759524	0.4106380827181716
hsa05010	1955	155	21	8	5	0.0012328282109448012	0.057942925914405655
hsa05012	1955	155	21	6	3	0.0330744645647193	0.28944281524926685
hsa05014	1955	155	21	4	2	0.08886780518659075	0.28944281524926685
hsa05016	1955	155	21	4	2	0.08886780518659075	0.28944281524926685
hsa05020	1955	155	21	4	2	0.08886780518659075	0.28944281524926685
hsa05022	1955	155	21	7	4	0.006820636261885726	0.16028495215431457
hsa05120	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa05130	1955	155	21	1	1	0.13548387096774192	0.28944281524926685
hsa05132	1955	155	21	2	1	0.25337243401759524	0.4106380827181716
hsa05170	1955	155	21	7	1	0.6468958791871529	0.6910024164044587
hsa05171	1955	155	21	11	1	0.8098445216002585	0.8458376114491589
hsa05208	1955	155	21	4	1	0.4448450347881086	0.5650734225686784
hsa05415	1955	155	21	3	1	0.35585072738772916	0.477856691063522
hsa05417	1955	155	21	3	1	0.35585072738772916	0.477856691063522
hsa03250	440068	155	12	5	1	0.33530571405076265	0.3794248869521788
hsa04062	440068	155	12	2	1	0.14930875576036864	0.20710569347405974
hsa04064	440068	155	12	1	1	0.07741935483870967	0.17521222410865872
hsa04141	440068	155	12	6	1	0.3884812569267017	0.4283254884063635
hsa04210	440068	155	12	2	1	0.14930875576036864	0.20710569347405974
hsa04215	440068	155	12	2	1	0.14930875576036864	0.20710569347405974
hsa04217	440068	155	12	4	2	0.030352446581349005	0.14501724477755634
hsa04330	440068	155	12	2	1	0.14930875576036864	0.20710569347405974
hsa04380	440068	155	12	4	1	0.27792203468823856	0.3229904727457908
hsa04514	440068	155	12	2	1	0.14930875576036864	0.20710569347405974
hsa04610	440068	155	12	2	1	0.14930875576036864	0.20710569347405974
hsa04620	440068	155	12	1	1	0.07741935483870967	0.17521222410865872
hsa04621	440068	155	12	15	3	0.09479386793277256	0.203806816055461
hsa04622	440068	155	12	2	2	0.00552995391705069	0.039631336405529946
hsa04623	440068	155	12	2	1	0.14930875576036864	0.20710569347405974
hsa04625	440068	155	12	2	1	0.14930875576036864	0.20710569347405974
hsa04630	440068	155	12	3	1	0.21602963766151617	0.26540784055557703
hsa04658	440068	155	12	1	1	0.07741935483870967	0.17521222410865872
hsa04659	440068	155	12	2	1	0.14930875576036864	0.20710569347405974
hsa04917	440068	155	12	1	1	0.07741935483870967	0.17521222410865872
hsa04919	440068	155	12	3	1	0.21602963766151617	0.26540784055557703
hsa04933	440068	155	12	1	1	0.07741935483870967	0.17521222410865872
hsa04935	440068	155	12	1	1	0.07741935483870967	0.17521222410865872
hsa05010	440068	155	12	8	1	0.48332045977953497	0.5068970675736586
hsa05133	440068	155	12	1	1	0.07741935483870967	0.17521222410865872
hsa05140	440068	155	12	2	1	0.14930875576036864	0.20710569347405974
hsa05145	440068	155	12	1	1	0.07741935483870967	0.17521222410865872
hsa05152	440068	155	12	4	1	0.27792203468823856	0.3229904727457908
hsa05160	440068	155	12	12	3	0.05265912485268318	0.17521222410865872
hsa05161	440068	155	12	8	3	0.016112597304524575	0.09897738344207953
hsa05162	440068	155	12	9	4	0.0021679860245758177	0.031074466352253388
hsa05164	440068	155	12	10	4	0.003457385012790258	0.037166888887495274
hsa05165	440068	155	12	10	2	0.17449718413196605	0.2344805911773294
hsa05167	440068	155	12	4	2	0.030352446581349005	0.14501724477755634
hsa05168	440068	155	12	9	4	0.0021679860245758177	0.031074466352253388
hsa05169	440068	155	12	11	3	0.04135879894988291	0.17521222410865872
hsa05170	440068	155	12	7	1	0.4377310885836116	0.4705609202273825
hsa05171	440068	155	12	11	4	0.005197756060922062	0.039631336405529946
hsa05200	440068	155	12	9	1	0.5254983814301852	0.5380102476547135
hsa05203	440068	155	12	13	1	0.6645560396770307	0.6645560396770307
hsa05212	440068	155	12	3	1	0.21602963766151617	0.26540784055557703
hsa05235	440068	155	12	4	3	0.0013815373347980957	0.031074466352253388
hsa05321	440068	155	12	2	1	0.14930875576036864	0.20710569347405974
hsa00230	83540	155	23	1	1	0.14838709677419354	0.30458404074702883
hsa00240	83540	155	23	4	2	0.10506103969601421	0.29267003915318246
hsa00480	83540	155	23	2	1	0.2755760368663594	0.39805427547363026
hsa00670	83540	155	23	2	1	0.2755760368663594	0.39805427547363026
hsa00983	83540	155	23	3	1	0.3844763711936387	0.4410170140162326
hsa01100	83540	155	23	24	2	0.9094431017643234	0.9094431017643234
hsa01232	83540	155	23	4	2	0.10506103969601421	0.29267003915318246
hsa01523	83540	155	23	3	1	0.3844763711936387	0.4410170140162326
hsa01524	83540	155	23	2	2	0.02119815668202765	0.1033410138248848
hsa03030	83540	155	23	4	4	0.0003828356469922434	0.0037326475581743734
hsa03410	83540	155	23	1	1	0.14838709677419354	0.30458404074702883
hsa03450	83540	155	23	1	1	0.14838709677419354	0.30458404074702883
hsa03460	83540	155	23	1	1	0.14838709677419354	0.30458404074702883
hsa04010	83540	155	23	2	1	0.2755760368663594	0.39805427547363026
hsa04068	83540	155	23	4	2	0.10506103969601421	0.29267003915318246
hsa04110	83540	155	23	14	12	4.0916743103967175e-10	1.59575298105472e-08
hsa04114	83540	155	23	7	6	3.6506788030975535e-05	0.000711882366604023
hsa04115	83540	155	23	4	4	0.0003828356469922434	0.0037326475581743734
hsa04120	83540	155	23	4	2	0.10506103969601421	0.29267003915318246
hsa04152	83540	155	23	3	1	0.3844763711936387	0.4410170140162326
hsa04210	83540	155	23	2	1	0.2755760368663594	0.39805427547363026
hsa04215	83540	155	23	2	1	0.2755760368663594	0.39805427547363026
hsa04218	83540	155	23	7	5	0.000819171975849148	0.005324617843019462
hsa04390	83540	155	23	1	1	0.14838709677419354	0.30458404074702883
hsa04512	83540	155	23	2	1	0.2755760368663594	0.39805427547363026
hsa04540	83540	155	23	3	1	0.3844763711936387	0.4410170140162326
hsa04914	83540	155	23	7	5	0.000819171975849148	0.005324617843019462
hsa05161	83540	155	23	8	2	0.33806190358205224	0.4410170140162326
hsa05165	83540	155	23	10	1	0.8097058154382567	0.8534736973538382
hsa05166	83540	155	23	7	4	0.009744301310617782	0.05428967873058478
hsa05169	83540	155	23	11	1	0.8398904102308091	0.8619927894474094
hsa05170	83540	155	23	7	3	0.06731138551987549	0.2916826705861271
hsa05200	83540	155	23	9	2	0.3970524021026222	0.44242981948577903
hsa05202	83540	155	23	8	1	0.7322256891513156	0.7932444965805918
hsa05203	83540	155	23	13	3	0.2989218443706957	0.4163554260877547
hsa05206	83540	155	23	4	2	0.10506103969601421	0.29267003915318246
hsa05207	83540	155	23	5	2	0.15934039769113775	0.31071377549771867
hsa05210	83540	155	23	2	1	0.2755760368663594	0.39805427547363026
hsa05221	83540	155	23	3	1	0.3844763711936387	0.4410170140162326
hsa00670	6319	155	5	2	1	0.06367825722664433	0.11143695014662758
hsa00790	6319	155	5	2	1	0.06367825722664433	0.11143695014662758
hsa01040	6319	155	5	1	1	0.03225806451612903	0.11143695014662758
hsa01100	6319	155	5	24	2	0.1713962468326166	0.18458057351204862
hsa01212	6319	155	5	1	1	0.03225806451612903	0.11143695014662758
hsa01240	6319	155	5	4	1	0.12407052649737157	0.14474894758026685
hsa01523	6319	155	5	3	1	0.09427700699047946	0.13198780978667124
hsa01524	6319	155	5	2	1	0.06367825722664433	0.11143695014662758
hsa03030	6319	155	5	4	1	0.12407052649737157	0.14474894758026685
hsa03320	6319	155	5	2	1	0.06367825722664433	0.11143695014662758
hsa04110	6319	155	5	14	1	0.38113315423242966	0.38113315423242966
hsa04152	6319	155	5	3	1	0.09427700699047946	0.13198780978667124
hsa04936	6319	155	5	2	1	0.06367825722664433	0.11143695014662758
hsa04973	6319	155	5	1	1	0.03225806451612903	0.11143695014662758
hsa00230	891	155	29	1	1	0.18709677419354837	0.344258064516129
hsa00240	891	155	29	4	3	0.020931879465785383	0.12000428693829716
hsa00260	891	155	29	1	1	0.18709677419354837	0.344258064516129
hsa00480	891	155	29	2	2	0.03401759530791789	0.1422553985603839
hsa00630	891	155	29	1	1	0.18709677419354837	0.344258064516129
hsa00670	891	155	29	2	1	0.34017595307917886	0.4890029325513196
hsa00983	891	155	29	3	2	0.09004657581507675	0.344258064516129
hsa01100	891	155	29	24	5	0.4809165060396552	0.567234853277542
hsa01200	891	155	29	1	1	0.18709677419354837	0.344258064516129
hsa01232	891	155	29	4	3	0.020931879465785383	0.12000428693829716
hsa01523	891	155	29	3	1	0.4652406417112298	0.5631860399662255
hsa01524	891	155	29	2	2	0.03401759530791789	0.1422553985603839
hsa03030	891	155	29	4	4	0.0010268469171894718	0.011808739547678927
hsa03060	891	155	29	1	1	0.18709677419354837	0.344258064516129
hsa03410	891	155	29	1	1	0.18709677419354837	0.344258064516129
hsa03450	891	155	29	1	1	0.18709677419354837	0.344258064516129
hsa03460	891	155	29	1	1	0.18709677419354837	0.344258064516129
hsa04010	891	155	29	2	1	0.34017595307917886	0.4890029325513196
hsa04068	891	155	29	4	2	0.15916127216436812	0.344258064516129
hsa04110	891	155	29	14	12	1.4419071808836818e-08	6.632773032064936e-07
hsa04114	891	155	29	7	6	0.00016521560248126084	0.0037999588570689995
