gene1	gene2	correlation
5577	6947	0.050927
5577	7083	-0.016523
5577	7153	0.494931
5577	7184	0.534282
5577	7298	0.296
5577	7345	0.405693
5577	8318	0.280065
5577	8339	0.593863
5577	8343	0.536866
5577	8345	0.402536
5577	8347	0.60268
5577	8348	0.40856
5577	8365	0.491902
5577	8460	0.28675
5577	8638	0.245174
5577	8698	-0.544244
5577	8809	0.362716
5577	8819	0.321356
5577	8836	0.470514
5577	8876	0.318773
5577	8900	0.028521
5577	8916	0.709805
5577	8926	0.605115
5577	8970	0.644709
5577	9055	0.394839
5577	9133	0.28357
5577	9212	0.062011
5577	9232	0.110026
5577	9334	0.616952
5577	9381	0.012887
5577	9582	0.241329
5577	9663	0.643739
5577	9697	0.636841
5577	9768	0.277833
5577	9787	0.384799
5577	10024	0.030867
5577	10321	0.143697
5577	10346	0.502641
5577	10384	0.418708
5577	10403	0.39384
5577	10561	0.174769
5577	10562	0.017479
5577	10615	0.46753
5577	10964	0.175243
5577	11004	0.279313
5577	11065	0.477862
5577	11119	0.513768
5577	11130	0.367625
5577	11274	0.110556
5577	22885	0.897969
5577	22895	0.230019
5577	22936	0.685594
5577	22974	0.339366
5577	23231	0.528372
5577	23347	0.703605
5577	23389	0.734017
5577	23495	0.221872
5577	23531	0.89547
5577	23586	0.322079
5577	24138	0.323613
5577	25832	0.691633
5577	28834	0.102349
5577	29028	0.626793
5577	29089	0.149571
5577	29126	0.226596
5577	29952	-0.317052
5577	51053	0.316974
5577	51191	0.157819
5577	51203	0.490942
5577	51237	0.20111
5577	51303	0.367257
5577	51439	0.642276
5577	51513	-0.031705
5577	51659	0.11111
5577	51673	-0.191523
5577	54407	0.661053
5577	54464	0.633232
5577	54625	0.379794
5577	54739	0.217842
5577	54809	0.484735
5577	54855	0.506381
5577	54877	0.478565
5577	54900	0.53172
5577	54979	0.272174
5577	55008	0.115217
5577	55165	0.449158
5577	55196	0.694613
5577	55350	0.488662
5577	55355	0.421115
5577	55454	0.62865
5577	55507	0.370149
5577	55601	0.30165
5577	55789	0.450564
5577	55790	0.481271
5577	57162	0.713038
5577	57674	0.472336
5577	64105	0.426694
5577	64108	0.071619
5577	64135	0.279301
5577	64151	0.396615
5577	64407	0.661542
5577	65244	0.556627
5577	79056	0.57922
5577	79598	0.661378
5577	79682	0.502261
5577	79801	0.558718
5577	79971	0.430211
5577	80267	0.72027
5577	80315	0.694525
5577	80830	0.401422
5577	81027	0.899219
5577	81030	0.305526
5577	81567	0.488126
5577	81618	0.291936
5577	83540	0.338181
5577	83666	0.44708
5577	84057	0.177708
5577	84174	0.814686
5577	84333	0.641157
5577	85363	0.436512
5577	90355	0.336267
5577	90701	0.303176
5577	91319	0.169558
5577	91543	0.114541
5577	92906	0.673568
5577	93100	-0.519737
5577	94240	0.315979
5577	113130	0.237704
5577	114908	0.435965
5577	115361	0.294137
5577	115362	0.352968
5577	116071	0.124701
5577	120892	0.707009
5577	122509	0.164214
5577	129607	0.210469
5577	130589	0.311462
5577	135112	0.35433
5577	140609	0.708205
5577	147339	0.633147
5577	147807	-0.446971
5577	151636	0.410429
5577	153222	0.712603
5577	162394	0.342114
5577	219285	0.400754
5577	219537	0.245057
5577	219988	0.645764
5577	254225	0.703403
5577	257019	0.666665
5577	348262	-0.518257
5577	374291	-0.433741
5577	375298	-0.568099
5577	387882	0.730414
5577	440068	0.342539
5577	441864	0.03955
5577	444882	0.689206
5577	445815	0.609399
5577	494143	0.528238
5577	728358	-0.064192
5577	100132406	0.680783
5577	100133941	0.039138
5577	100169751	-0.200879
5577	100169753	-0.200879
5577	100169754	-0.200879
5577	100169755	-0.200879
5577	100169756	-0.200879
5577	100169757	-0.200879
5577	100169758	-0.200879
5577	100169759	-0.200879
5577	100169760	-0.16619
5577	100169761	-0.200879
5577	100169762	-0.200879
5577	100169763	-0.200879
5577	100169764	-0.200879
5577	100169765	-0.200879
5577	100169766	-0.200879
5577	100169767	-0.200879
5577	100169768	-0.200879
5577	100423062	0.213942
5577	100820829	0.586104
5577	100913187	0.583198
5577	101060226	0.623426
5577	109864272	-0.240867
5610	5610	1.0
5610	5806	0.228538
5610	6035	0.289066
5610	6036	0.200434
5610	6037	-0.198256
5610	6241	0.167584
5610	6319	0.333497
5610	6518	-0.140787
5610	6614	0.646788
5610	6675	0.255125
5610	6678	0.27472
5610	6772	0.869897
5610	6773	0.810364
5610	6782	0.442135
5610	6868	0.626303
5610	6923	-0.528287
5610	6941	0.108314
5610	6947	0.059045
5610	7083	-0.25342
5610	7153	0.232538
5610	7184	0.214646
5610	7298	0.0065
5610	7345	-0.007444
5610	8318	0.020945
5610	8339	0.518011
5610	8343	0.709193
5610	8345	0.470527
5610	8347	0.728811
5610	8348	0.455319
5610	8365	0.606871
5610	8460	0.156988
5610	8638	0.775539
5610	8698	-0.509291
5610	8809	0.434528
5610	8819	0.268328
5610	8836	0.074119
5610	8876	0.420795
5610	8900	0.480097
5610	8916	0.662799
5610	8926	0.346753
5610	8970	0.429412
5610	9055	0.09101
5610	9133	-0.062562
5610	9212	-0.192097
5610	9232	-0.140794
5610	9334	0.666621
5610	9381	0.633841
5610	9582	0.394231
5610	9663	0.542479
5610	9697	0.354114
5610	9768	-0.043949
5610	9787	0.087293
5610	10024	-0.154684
5610	10321	-0.009913
5610	10346	0.898512
5610	10384	0.623608
5610	10403	0.478999
5610	10561	0.820382
5610	10562	-0.019591
5610	10615	0.138689
5610	10964	0.826243
5610	11004	0.000206
5610	11065	0.058222
5610	11119	0.723532
5610	11130	0.039822
5610	11274	0.752171
5610	22885	0.347164
5610	22895	0.365272
5610	22936	0.38999
5610	22974	0.105336
5610	23231	0.337552
5610	23347	0.786011
5610	23389	0.617777
5610	23495	-0.158983
5610	23531	0.459398
5610	23586	0.880273
5610	24138	0.900428
5610	25832	0.650004
5610	28834	-0.160579
5610	29028	0.394138
5610	29089	-0.104898
5610	29126	0.679227
5610	29952	-0.344263
5610	51053	0.037592
5610	51191	0.813153
5610	51203	0.234542
5610	51237	-0.164714
5610	51303	0.019501
5610	51439	0.850613
5610	51513	0.571347
5610	51659	-0.184493
5610	51673	-0.209117
5610	54407	0.598466
5610	54464	0.836205
5610	54625	0.863015
5610	54739	0.807784
5610	54809	0.885201
5610	54855	0.128855
5610	54877	0.902425
5610	54900	0.355858
5610	54979	0.030783
5610	55008	0.754564
5610	55165	0.252825
5610	55196	0.629787
5610	55350	0.680465
5610	55355	0.089863
5610	55454	0.585437
5610	55507	0.014747
5610	55601	0.880943
5610	55789	0.138693
5610	55790	0.264109
5610	57162	0.596707
5610	57674	0.893934
5610	64105	0.189306
5610	64108	0.712563
5610	64135	0.852798
5610	64151	0.108951
5610	64407	0.624666
5610	65244	0.22142
5610	79056	0.60989
5610	79598	0.551371
5610	79682	0.118466
5610	79801	0.201707
5610	79971	0.381649
5610	80267	0.649923
5610	80315	0.67709
5610	80830	0.858503
5610	81027	0.564484
5610	81030	0.786373
5610	81567	0.083401
5610	81618	-0.144812
5610	83540	0.04228
5610	83666	0.915722
5610	84057	-0.148795
5610	84174	0.365639
5610	84333	0.776818
5610	85363	0.90861
5610	90355	0.132733
5610	90701	-0.024102
5610	91319	-0.161758
5610	91543	0.788421
5610	92906	0.797846
5610	93100	-0.403037
5610	94240	0.805063
5610	113130	-0.064718
5610	114908	0.870289
5610	115361	0.638279
5610	115362	0.659873
5610	116071	0.64603
5610	120892	0.690873
5610	122509	-0.126437
5610	129607	0.853372
5610	130589	0.715425
5610	135112	0.862781
5610	140609	0.627971
5610	147339	0.727016
5610	147807	-0.452933
5610	151636	0.90296
5610	153222	0.626394
5610	162394	0.664675
5610	219285	0.894727
5610	219537	0.767515
5610	219988	0.880275
5610	254225	0.724319
5610	257019	0.45504
5610	348262	-0.50154
5610	374291	-0.418331
5610	375298	-0.503974
5610	387882	0.28396
5610	440068	0.776189
5610	441864	-0.04628
5610	444882	0.598445
5610	445815	0.570295
5610	494143	0.156077
5610	728358	-0.264287
5610	100132406	0.651101
5610	100133941	-0.169951
5610	100169751	-0.44874
5610	100169753	-0.44874
5610	100169754	-0.44874
5610	100169755	-0.44874
5610	100169756	-0.44874
5610	100169757	-0.44874
5610	100169758	-0.44874
5610	100169759	-0.44874
5610	100169760	-0.042162
5610	100169761	-0.44874
5610	100169762	-0.44874
5610	100169763	-0.44874
5610	100169764	-0.44874
5610	100169765	-0.44874
5610	100169766	-0.44874
5610	100169767	-0.44874
5610	100169768	-0.44874
5610	100423062	-0.131593
5610	100820829	0.251393
5610	100913187	0.69216
5610	101060226	0.651252
5610	109864272	-0.296179
5806	5806	1.0
5806	6035	0.108799
5806	6036	0.466542
5806	6037	0.615211
5806	6241	0.455568
5806	6319	0.629828
5806	6518	0.650005
5806	6614	-0.040928
5806	6675	0.101429
5806	6678	0.253692
5806	6772	0.125982
5806	6773	0.006836
5806	6782	0.131186
5806	6868	0.270905
5806	6923	-0.300078
5806	6941	0.400534
5806	6947	0.849093
5806	7083	0.299326
5806	7153	0.575326
5806	7184	0.015466
5806	7298	0.570627
5806	7345	0.162681
5806	8318	0.402
5806	8339	0.240313
5806	8343	0.175907
5806	8345	-0.025413
5806	8347	0.099125
5806	8348	0.06007
5806	8365	0.079002
5806	8460	0.257046
5806	8638	0.118321
5806	8698	-0.270188
5806	8809	0.285222
5806	8819	0.231611
5806	8836	0.35975
5806	8876	0.414886
5806	8900	0.228769
5806	8916	0.187897
5806	8926	0.138831
5806	8970	0.081099
5806	9055	0.680607
5806	9133	0.482307
5806	9212	0.339232
5806	9232	0.345
5806	9334	0.416275
5806	9381	0.16143
5806	9582	0.080408
5806	9663	0.242789
5806	9697	0.101709
5806	9768	0.518145
5806	9787	0.476837
5806	10024	0.435185
5806	10321	0.809111
5806	10346	0.197076
5806	10384	-0.066769
5806	10403	0.294203
5806	10561	0.102313
5806	10562	0.667826
5806	10615	0.450736
5806	10964	0.102935
5806	11004	0.516631
5806	11065	0.53091
5806	11119	0.053477
5806	11130	0.354775
5806	11274	0.02439
5806	22885	0.311324
5806	22895	0.27506
5806	22936	0.221141
5806	22974	0.570529
5806	23231	0.033627
5806	23347	0.128063
5806	23389	0.176861
5806	23495	-0.120722
5806	23531	0.159718
5806	23586	0.025758
5806	24138	0.069393
5806	25832	0.108729
5806	28834	-0.074948
5806	29028	0.413217
5806	29089	0.334821
5806	29126	0.109264
5806	29952	-0.317503
5806	51053	0.327562
5806	51191	0.051021
5806	51203	0.62048
5806	51237	0.001077
5806	51303	-0.064742
5806	51439	0.197778
5806	51513	-0.112787
5806	51659	0.351984
5806	51673	-0.330299
5806	54407	0.251328
5806	54464	0.153828
5806	54625	0.063448
5806	54739	0.022062
5806	54809	0.068369
5806	54855	0.180633
5806	54877	0.14007
5806	54900	-0.025537
5806	54979	-0.096337
5806	55008	-0.020606
5806	55165	0.492416
5806	55196	0.166908
5806	55350	0.034554
5806	55355	0.529225
5806	55454	0.34128
5806	55507	0.035314
5806	55601	0.086857
5806	55789	0.488448
5806	55790	0.35074
5806	57162	0.191782
5806	57674	0.070123
5806	64105	0.313933
5806	64108	0.014096
5806	64135	0.017909
5806	64151	0.479774
5806	64407	0.232767
5806	65244	0.077544
5806	79056	0.16224
5806	79598	0.235226
5806	79682	0.435968
5806	79801	0.326262
5806	79971	0.092645
5806	80267	0.204817
5806	80315	0.21842
5806	80830	0.073498
5806	81027	0.229085
5806	81030	0.032569
5806	81567	0.105615
5806	81618	0.011621
5806	83540	0.500062
5806	83666	0.148607
5806	84057	0.450311
5806	84174	0.122626
5806	84333	0.084729
5806	85363	0.117052
5806	90355	0.336652
5806	90701	-0.065402
5806	91319	-0.051675
5806	91543	0.087971
5806	92906	0.362217
5806	93100	-0.132689
5806	94240	0.163425
5806	113130	0.459736
5806	114908	0.125476
5806	115361	0.042947
5806	115362	0.120686
5806	116071	0.058431
5806	120892	0.228998
5806	122509	0.095925
5806	129607	0.103198
5806	130589	0.036377
5806	135112	0.212415
5806	140609	0.179403
5806	147339	0.289415
5806	147807	-0.236128
5806	151636	0.044062
5806	153222	0.190999
5806	162394	-0.018986
5806	219285	0.113513
5806	219537	0.123347
5806	219988	0.233564
5806	254225	0.157333
5806	257019	0.211201
5806	348262	-0.28887
5806	374291	-0.30657
5806	375298	-0.271296
5806	387882	0.033809
5806	440068	0.146356
5806	441864	0.744542
5806	444882	0.123392
5806	445815	0.048756
5806	494143	0.091436
5806	728358	0.595165
5806	100132406	0.121321
5806	100133941	0.751762
5806	100169751	0.028921
5806	100169753	0.028921
5806	100169754	0.028921
5806	100169755	0.028921
5806	100169756	0.028921
5806	100169757	0.028921
5806	100169758	0.028921
5806	100169759	0.028921
5806	100169760	-0.181978
5806	100169761	0.028921
5806	100169762	0.028921
5806	100169763	0.028921
5806	100169764	0.028921
5806	100169765	0.028921
5806	100169766	0.028921
5806	100169767	0.028921
5806	100169768	0.028921
5806	100423062	0.005434
5806	100820829	0.074722
5806	100913187	0.228659
5806	101060226	0.140886
5806	109864272	-0.306043
6035	6035	1.0
6035	6036	0.37392
6035	6037	0.08418
6035	6241	0.250293
6035	6319	0.065408
6035	6518	0.023784
6035	6614	0.35636
6035	6675	0.199255
6035	6678	0.406459
6035	6772	0.21353
6035	6773	0.201283
6035	6782	0.102702
6035	6868	0.262623
6035	6923	0.000576
6035	6941	0.085899
6035	6947	-0.046902
6035	7083	0.167733
6035	7153	0.003968
6035	7184	0.219295
6035	7298	0.165774
6035	7345	0.324976
6035	8318	0.185788
6035	8339	0.291927
6035	8343	0.318675
6035	8345	0.212679
6035	8347	0.392005
6035	8348	0.285356
6035	8365	0.335322
6035	8460	0.401712
6035	8638	0.394238
6035	8698	-0.005144
6035	8809	0.3911
6035	8819	0.569325
6035	8836	0.333753
6035	8876	0.305201
6035	8900	0.36404
6035	8916	0.065479
6035	8926	-0.109606
6035	8970	0.35384
6035	9055	-0.025343
6035	9133	0.132272
6035	9212	0.166576
6035	9232	0.066099
6035	9334	0.245554
6035	9381	0.320337
6035	9582	0.261911
6035	9663	-0.011133
6035	9697	0.15557
6035	9768	0.09737
6035	9787	0.092203
6035	10024	0.098565
6035	10321	0.031113
6035	10346	0.29742
6035	10384	0.166378
6035	10403	0.079846
6035	10561	0.288545
6035	10562	-0.009496
6035	10615	0.141814
6035	10964	0.252928
6035	11004	0.103039
6035	11065	0.319693
6035	11119	0.172161
6035	11130	0.16265
6035	11274	0.26113
6035	22885	0.349066
6035	22895	0.272767
6035	22936	0.249398
6035	22974	0.082813
6035	23231	0.076048
6035	23347	0.129822
6035	23389	0.063735
6035	23495	0.16901
6035	23531	0.225637
6035	23586	0.173362
6035	24138	0.200217
6035	25832	0.129422
6035	28834	0.156513
6035	29028	-0.027747
6035	29089	0.049664
6035	29126	0.184322
6035	29952	0.01759
6035	51053	0.275821
6035	51191	0.238836
6035	51203	0.092181
6035	51237	0.21056
6035	51303	0.247941
6035	51439	0.246367
6035	51513	0.205196
6035	51659	0.123251
6035	51673	-0.226339
6035	54407	0.245253
6035	54464	0.127624
6035	54625	0.155793
6035	54739	0.215429
6035	54809	0.131754
6035	54855	0.144538
6035	54877	0.192911
6035	54900	0.022502
6035	54979	0.189229
6035	55008	0.225906
6035	55165	0.060081
6035	55196	0.153794
6035	55350	0.290604
6035	55355	0.08387
6035	55454	0.25772
6035	55507	0.277496
6035	55601	0.20511
6035	55789	0.067343
6035	55790	0.140254
6035	57162	0.110675
6035	57674	0.228431
6035	64105	-0.229781
6035	64108	0.200902
6035	64135	0.227945
6035	64151	0.138321
6035	64407	0.253195
6035	65244	0.229103
6035	79056	0.282866
6035	79598	0.239034
6035	79682	0.152217
6035	79801	0.219588
6035	79971	0.108564
6035	80267	0.133153
6035	80315	0.172434
6035	80830	0.183894
6035	81027	0.12185
6035	81030	0.279421
6035	81567	0.241276
6035	81618	0.146242
6035	83540	0.032576
6035	83666	0.289461
6035	84057	0.046111
6035	84174	0.293596
6035	84333	0.078526
6035	85363	0.271187
6035	90355	0.340683
6035	90701	0.181094
6035	91319	0.213268
6035	91543	0.225967
6035	92906	0.200811
6035	93100	0.008296
6035	94240	0.367717
6035	113130	0.192549
6035	114908	0.098268
6035	115361	0.018557
6035	115362	0.05417
6035	116071	0.349236
6035	120892	0.128439
6035	122509	0.340528
6035	129607	0.265572
6035	130589	0.293332
6035	135112	0.231774
6035	140609	0.133218
6035	147339	0.227723
6035	147807	0.044279
6035	151636	0.241677
6035	153222	0.231166
6035	162394	0.025402
6035	219285	0.171907
6035	219537	0.373733
6035	219988	0.211014
6035	254225	0.111098
6035	257019	0.404664
6035	348262	-0.020395
6035	374291	0.058573
6035	375298	-0.103569
6035	387882	0.279415
6035	440068	0.309354
6035	441864	-0.018525
6035	444882	0.027565
6035	445815	0.174927
6035	494143	0.189106
6035	728358	0.047621
6035	100132406	0.108171
6035	100133941	-0.133928
6035	100169751	-0.067069
6035	100169753	-0.067069
6035	100169754	-0.067069
6035	100169755	-0.067069
6035	100169756	-0.067069
6035	100169757	-0.067069
6035	100169758	-0.067069
6035	100169759	-0.067069
6035	100169760	-0.051775
6035	100169761	-0.067069
6035	100169762	-0.067069
6035	100169763	-0.067069
6035	100169764	-0.067069
6035	100169765	-0.067069
6035	100169766	-0.067069
6035	100169767	-0.067069
6035	100169768	-0.067069
6035	100423062	0.172202
6035	100820829	0.161838
6035	100913187	0.276336
6035	101060226	0.160685
6035	109864272	-0.076716
6036	6036	1.0
6036	6037	0.648511
6036	6241	0.266926
6036	6319	0.420677
6036	6518	0.322439
6036	6614	0.357958
6036	6675	-0.02837
6036	6678	0.079252
6036	6772	0.152782
6036	6773	0.188013
6036	6782	-0.041719
6036	6868	-0.045311
6036	6923	-0.0526
6036	6941	0.218616
6036	6947	0.432661
6036	7083	0.250921
6036	7153	0.218272
6036	7184	-0.050188
6036	7298	0.329222
6036	7345	-0.015688
6036	8318	0.264868
6036	8339	0.153167
6036	8343	0.123323
6036	8345	0.118052
6036	8347	0.029915
6036	8348	0.159037
6036	8365	0.116316
6036	8460	0.003197
6036	8638	0.238833
6036	8698	-0.155106
6036	8809	-0.004304
6036	8819	0.014572
6036	8836	0.142975
6036	8876	0.09284
6036	8900	0.168639
6036	8916	-0.072012
6036	8926	-0.087884
6036	8970	0.08014
6036	9055	0.297551
6036	9133	0.250724
6036	9212	0.182081
6036	9232	0.204636
6036	9334	0.064335
6036	9381	0.295087
6036	9582	0.045029
6036	9663	-0.125274
6036	9697	-0.030965
6036	9768	0.222487
6036	9787	0.185789
6036	10024	0.253323
6036	10321	0.350972
6036	10346	0.117312
6036	10384	0.036917
6036	10403	0.121251
6036	10561	0.272863
6036	10562	0.277363
6036	10615	0.193709
6036	10964	0.272102
6036	11004	0.266548
6036	11065	0.245985
6036	11119	0.041894
6036	11130	0.176552
6036	11274	0.30184
6036	22885	0.09592
6036	22895	0.182113
6036	22936	-0.003388
6036	22974	0.299559
6036	23231	-0.068866
6036	23347	-0.090092
6036	23389	-0.095383
6036	23495	-0.151305
6036	23531	0.000841
6036	23586	0.13186
6036	24138	0.16032
6036	25832	-0.064623
6036	28834	-0.056479
6036	29028	0.141193
6036	29089	0.185132
6036	29126	0.080167
6036	29952	0.012621
6036	51053	0.265528
6036	51191	0.185177
6036	51203	0.31462
6036	51237	-0.031915
6036	51303	-0.097404
6036	51439	0.040328
6036	51513	0.183168
6036	51659	0.227981
6036	51673	-0.039957
6036	54407	-0.05618
6036	54464	0.008564
6036	54625	0.134842
6036	54739	0.208371
6036	54809	0.0896
6036	54855	-0.025782
6036	54877	0.127677
6036	54900	-0.100951
6036	54979	-0.154147
6036	55008	0.227652
6036	55165	0.229625
6036	55196	-0.100028
6036	55350	-0.010454
6036	55355	0.227787
6036	55454	-0.009673
6036	55507	-0.072889
6036	55601	0.178285
6036	55789	0.18922
6036	55790	-0.055443
6036	57162	-0.139582
6036	57674	0.100702
6036	64105	0.050099
6036	64108	0.24364
6036	64135	0.216633
6036	64151	0.249584
6036	64407	-0.069015
6036	65244	-0.0314
6036	79056	0.014252
6036	79598	-0.129693
6036	79682	0.162181
6036	79801	0.109639
6036	79971	-0.122196
6036	80267	-0.036538
6036	80315	-0.048166
6036	80830	0.132894
6036	81027	-0.019685
6036	81030	0.17404
6036	81567	-0.039428
6036	81618	-0.091461
6036	83540	0.214064
6036	83666	0.171959
6036	84057	0.265512
6036	84174	0.01844
6036	84333	0.064417
6036	85363	0.176022
6036	90355	-0.063069
6036	90701	-0.051177
6036	91319	-0.095294
6036	91543	0.249166
6036	92906	0.13264
6036	93100	0.123012
6036	94240	0.251521
6036	113130	0.326542
6036	114908	0.174746
6036	115361	0.109854
6036	115362	0.05265
6036	116071	0.192701
6036	120892	-0.067483
6036	122509	0.158956
6036	129607	0.278852
6036	130589	0.189864
6036	135112	0.339763
6036	140609	-0.092025
6036	147339	-0.02898
6036	147807	-0.017089
6036	151636	0.148892
6036	153222	-0.112086
6036	162394	0.012425
6036	219285	0.156556
6036	219537	0.292348
6036	219988	0.112428
6036	254225	-0.034559
6036	257019	0.165424
6036	348262	-0.00835
6036	374291	0.004209
6036	375298	-0.088009
6036	387882	-0.007107
6036	440068	0.166223
6036	441864	0.384518
6036	444882	-0.118847
6036	445815	0.052579
6036	494143	-0.041325
6036	728358	0.3185
6036	100132406	-0.075811
6036	100133941	0.288833
6036	100169751	-0.075724
6036	100169753	-0.075724
6036	100169754	-0.075724
6036	100169755	-0.075724
6036	100169756	-0.075724
6036	100169757	-0.075724
6036	100169758	-0.075724
6036	100169759	-0.075724
6036	100169760	-0.043912
6036	100169761	-0.075724
6036	100169762	-0.075724
6036	100169763	-0.075724
6036	100169764	-0.075724
6036	100169765	-0.075724
6036	100169766	-0.075724
6036	100169767	-0.075724
6036	100169768	-0.075724
6036	100423062	-0.056431
6036	100820829	-0.054721
6036	100913187	0.145689
